epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.99001,1.84939,4.04557,1.66262,0,0,0,0,1.05256,4.13232,0.9931,0,0,0
2,5.929,1.91823,4.11133,1.39312,0,0,0,0,1.03467,4.13322,0.98571,1.41485e-05,1.41485e-05,1.41485e-05
